8495538572146,3,6,1,1,2,1,1,6000000,2,2,0,1000,1,1,2,2
164276564376200,3,6,2,1,2,1,0,7000000,2,2,0,1000,1,1,1,1
245910609501151,3,6,2,1,2,1,0,1120000,2,2,0,800,1,1,1,1
147149813185380,3,6,2,1,2,1,0,700000,2,2,0,7000,1,1,1,1
278132505983381,3,6,2,1,2,1,0,280000,3,3,0,1300,1,1,1,1
696584390542418,3,6,2,1,2,1,0,2357000,2,2,0,800,1,1,1,1
76216150278905,4,6,3,1,3,1,0,540000,3,2,0,900,1,1,1,1
368915085309510,3,6,1,1,2,1,1,71500,2,1,0,600,2,1,2,2
672746246768211,3,6,2,1,2,1,0,180000,2,2,0,600,1,1,1,1
610166553032513,3,6,2,1,2,1,0,570000,2,2,0,600,1,1,1,1
125184423231442,3,6,2,1,2,1,0,595000,2,2,0,600,1,1,1,1
7361112493177,3,6,2,1,2,1,0,400000,2,2,0,4000,1,1,1,1
294621094786796,3,6,2,1,2,1,0,2993200,2,2,0,800,2,1,1,1
370869226382,4,6,2,2,2,2,0,2430000,3,3,0,900,1,1,2,2
576476132614493,4,6,1,3,3,1,0,15000000,3,3,0,1500,1,1,1,1
119753956447290,5,6,4,1,4,1,0,1075000,4,4,0,2880,1,1,1,1
191034373794550,3,6,2,1,2,1,0,668400,2,2,0,400,1,1,1,1
20502084305621,4,6,3,1,3,1,0,4140000,3,2,0,5600,1,1,1,1
132924675842236,4,6,3,1,3,1,0,89300,3,3,0,900,1,1,1,1
63225493695576,3,6,2,1,2,1,0,3500000,2,2,0,1000,1,1,1,1
9284889104393,3,6,2,1,2,1,0,1400000,2,2,0,600,1,1,1,1
462606338900916,5,6,4,1,4,1,0,3104000,4,4,0,1200,1,1,1,1
67024823304309,3,6,2,1,2,1,0,920000,2,2,0,600,1,1,1,1
436615184179697,3,6,2,1,2,1,0,170000,2,2,0,600,1,1,1,1
55979803396161,3,6,2,1,2,1,0,2488500,2,2,0,800,1,1,1,1
76830635067760,3,6,2,1,2,1,0,500000,2,2,0,600,1,1,1,1
361017806036232,3,6,2,1,2,1,0,244500,2,1,0,600,1,1,1,1
176316313078331,3,6,1,2,2,1,0,10000000,2,2,0,10000,1,1,1,1
267516736363414,4,6,2,1,3,1,1,8000000,3,3,0,15000,1,1,2,2
6016769167424,3,6,2,1,2,1,0,1700000,2,2,0,800,1,1,1,1
101311570573276,5,6,3,2,3,2,0,870000,4,4,0,1200,1,1,1,1
99402755363792,4,6,1,3,3,1,0,10800000,3,3,0,1500,1,1,2,2
504372808323665,3,6,1,1,2,1,1,1759000,2,2,0,800,1,1,1,1
111535459833400,3,6,2,1,2,1,0,350000,2,2,0,1800,1,1,1,1
464463751940285,4,6,3,1,3,1,0,660000,4,4,0,1200,1,1,1,1
116754918145360,4,6,2,1,3,1,1,6077200,3,3,0,1100,1,1,1,1
370541443455441,3,6,2,1,2,1,0,120000,2,2,0,600,1,1,1,1
245310927714891,3,6,2,1,2,1,0,1250000,2,2,0,800,1,1,1,1
101397720818856,3,6,2,1,2,1,0,802000,2,2,0,600,1,1,1,1
6845446822129,3,6,2,1,2,1,0,100000,2,2,0,600,1,1,1,1
101580577201555,4,6,2,2,2,2,0,150000,3,3,0,900,1,1,1,1
533602144744206,4,6,1,3,3,1,0,9900000,3,3,0,1500,2,1,2,2
183975274024635,3,6,2,1,2,1,0,900000,2,2,0,600,1,1,1,1
118665457048284,3,6,1,2,2,1,0,5400000,2,2,0,800,1,1,1,1
126937529262850,3,6,1,2,2,1,0,20000,2,2,0,600,1,1,2,2
13520331380115,5,6,4,1,4,1,0,939900,4,4,0,1200,1,1,1,1
12634000280821,3,6,2,1,2,1,0,3000000,2,2,0,800,1,1,1,1
62077110121917,4,6,3,1,3,1,0,901000,3,2,0,900,1,1,1,1
485707074570575,3,6,2,1,2,1,0,80000,2,2,0,600,1,1,1,1
341780831087113,4,6,3,1,3,1,0,260000,3,3,0,900,1,1,1,1
2046465732996,5,6,3,2,3,2,0,380000,7,7,0,2100,1,1,2,2
350856473896754,3,6,2,1,2,1,0,140000,2,2,0,600,1,1,1,1
485861768291499,3,6,2,1,2,1,0,300000,2,2,0,600,1,1,1,1
9255584355274,3,6,1,2,2,1,0,460000,2,1,0,600,1,1,1,1
189032974860244,3,6,2,1,2,1,0,90000,2,2,0,600,1,1,1,1
3391108810005,7,6,3,2,3,4,1,960000,6,6,0,7840,3,1,3,3
171589203612151,3,6,2,1,2,1,0,2050000,2,2,0,800,1,1,1,1
25540189298578,3,6,2,1,2,1,0,300000,2,2,0,600,1,1,1,1
225312005131971,5,6,4,1,4,1,0,3000000,4,4,0,1200,1,1,1,1
470639321140563,3,6,1,2,2,1,0,7200000,2,2,0,1000,1,2,2,2
417676569281455,4,6,3,1,3,1,0,2200000,3,3,0,1100,1,1,1,1
404761951756912,3,6,2,1,2,1,0,4000000,2,2,0,1000,1,1,1,1
474857203556241,3,6,2,1,2,1,0,200000,2,2,0,2000,1,1,1,1
224244189988498,3,6,1,2,2,1,0,2000000,2,2,0,600,1,1,2,2
215644561253440,5,6,3,2,3,2,0,52588200,4,4,0,7300,2,1,2,2
334881611522994,3,6,2,1,2,1,0,260000,2,2,0,600,1,1,2,2
35713698466595,3,6,2,1,2,1,0,3467900,2,2,0,1000,1,1,1,1
33494056390094,3,6,2,1,2,1,0,250000,2,2,0,600,1,1,1,1
6728467778726,3,6,2,1,2,1,0,20000,2,2,0,600,1,1,1,1
275576677321578,3,6,2,1,2,1,0,3950000,2,2,0,800,1,1,1,1
240060101846413,3,6,1,2,2,1,0,43000,4,4,0,1200,1,1,1,1
87541957697382,3,2,2,1,3,0,2,38000,3,3,0,900,1,1,2,1
225901737711900,3,6,2,1,2,1,0,1004482,2,2,0,600,1,1,1,1
55549571995157,3,6,2,1,2,1,0,1360000,3,3,0,900,1,1,1,1
150496666768464,4,6,2,1,3,1,1,5260000,3,3,0,8500,1,1,1,1
196194192177128,3,6,2,1,2,1,0,250000,2,2,0,600,1,1,1,1
277797016157271,3,6,1,1,2,1,1,8100000,2,2,0,1000,1,1,2,2
91448494820148,3,6,1,2,2,1,0,2400000,2,2,0,800,1,1,1,1
43540571039089,3,6,2,1,2,1,0,151000,2,2,0,300,1,1,1,1
345926290025054,3,6,1,1,2,1,1,7680000,3,3,0,1300,1,1,2,1
185149489045028,3,6,2,1,2,1,0,400000,2,2,0,600,1,1,1,1
521305626807799,3,6,2,1,2,1,0,460398,2,2,0,600,1,1,1,1
89267129616544,3,6,2,1,2,1,0,380000,2,2,0,600,1,1,1,1
109510342513657,3,6,2,1,2,1,0,60000,2,2,0,600,1,1,1,1
210187429346074,3,6,1,1,2,1,1,160000,2,2,0,600,2,1,2,2
3653569465314,3,6,2,1,2,1,0,1000000,2,2,0,600,1,1,1,1
5306353019163,3,6,2,1,2,1,0,1025700,3,3,0,900,1,1,1,1
461842831257099,4,6,2,1,3,1,1,5300000,3,3,0,1100,1,1,2,2
513947570736286,3,6,2,1,2,1,0,155100,2,2,0,600,1,1,1,1
190916684295163,3,6,2,1,2,1,0,1400000,2,2,0,600,1,1,1,1
46074531239279,3,6,2,1,2,1,0,1050000,2,2,0,600,1,1,1,1
338481419239784,3,6,2,1,2,1,0,1800000,2,2,0,5300,1,1,1,1
37250943411497,3,6,2,1,2,1,0,485000,3,3,0,900,1,1,1,1
277587408448070,4,6,3,1,3,1,0,350000,3,3,0,900,1,1,1,1
173124608397116,3,6,2,1,2,1,0,1940000,3,3,0,900,1,1,1,1
89524606667580,3,6,2,1,2,1,0,250000,2,2,0,600,1,1,1,1
394779158563828,3,6,1,2,2,1,0,20500,2,2,0,800,2,1,2,2
131939514063903,3,6,2,1,2,1,0,970000,2,2,0,600,1,1,1,1
480873499949074,3,6,2,1,2,1,0,200,2,2,0,600,1,1,1,1
554689046230092,3,6,1,2,2,1,0,10000000,2,2,0,1000,1,1,1,1
426821081778649,3,6,2,1,2,1,0,220000,2,2,0,600,1,1,1,1
96316650137321,3,6,2,1,2,1,0,169000,2,2,0,600,1,1,1,1
90696266295532,3,6,1,2,2,1,0,610000,2,2,0,600,1,1,1,1
199492501111519,3,6,1,2,2,1,0,6000000,2,2,0,1000,1,1,1,1
26802901627216,3,6,1,2,2,1,0,1354200,2,2,0,600,1,1,2,2
535260927284785,3,6,2,1,2,1,0,4500000,2,2,0,5500,1,1,1,1
77317562233617,7,6,6,1,6,1,0,1080000,6,6,0,7300,1,1,1,1
183003198318936,3,6,2,1,2,1,0,310000,2,2,0,1080,1,1,1,1
62123653615232,3,6,2,1,2,1,0,1260000,2,2,0,600,1,1,1,1
134951460197836,3,6,2,1,2,1,0,430000,2,2,0,600,1,1,1,1
399739939821207,3,6,2,1,2,1,0,340000,2,2,0,600,1,1,1,1
149325495238319,3,6,2,1,2,1,0,60000,2,2,0,600,1,1,1,1
30842197172621,4,6,3,1,3,1,0,1733000,3,3,0,900,1,1,1,1
194719539878168,3,6,1,2,2,1,0,223900,2,2,0,600,1,1,2,2
27678562753804,4,6,1,3,3,1,0,7100000,3,3,0,15000,1,1,1,1
7799199863247,4,6,1,3,3,1,0,1450000,4,4,0,1200,2,1,2,2
603879748669817,3,6,2,1,2,1,0,800,2,2,0,600,1,1,1,1
